step T[K] H[J/g] Nco2[mmol/g] Nch4[mmol/g]
stepI 355.89900127899176 77.77908661154109 2.664628259587041 0.6471980811629249
stepII 353.1222313257515 75.57735485643103 2.980486962428101 0
stepIII 291.9806039433871 27.84063654006311 1.1649315577982509 0
stepIV 263.0 6.089999306009247 0 0.3760469082061921

effective amount adsorbed of CO2 [mmol/g]: 2.664628259587041
working capacity [mmol/g]: 1.4996967017887903
selectivity [-]: 4.11717577221347
regenerability [%]: 56.28164815835175

T[K] NcI[mmol/g] NmI[mmol/g] NtI[mmol/g] NcII[mmol/g] NcIII[mmol/g] NcIV[mmol/g] NmIV[mmol/g] HI[J/g] HII[J/g] HIII[J/g] HIV[J/g] intCp[J/g]
328 5.097421969998426 0.9011395123249041 5.99856148232333 5.392748760235312 0.3929489581777448 0.0 0.0894581930214709 147.73005819190703 141.03083599310165 9.190584340138516 1.4405327198441957 55.863145544541354
329 4.977766786224513 0.8915789073089643 5.869345693533477 5.262893989257253 0.3828662201693991 0.0 0.0878858102021383 144.31471032620115 137.4944328439312 8.951981985660048 1.4151645782677102 56.644439700963815
330 4.8604881017832495 0.8819368826596677 5.742424984442917 5.135945587942549 0.3731088797038755 0.0 0.0863502057342367 140.96165976392462 134.03483851065246 8.721213070774187 1.3903914432474413 57.4258786372351
331 4.745651338972562 0.8722344181668135 5.617885757139375 5.011949903332264 0.36366424859281277 0.0 0.08485033527999272 137.67361507320038 130.65410430804224 8.497965076732838 1.3661963555714665 58.20746801271396
332 4.633308198551911 0.862491244031385 5.495799442583296 4.890937217694991 0.3545202257664319 0.0 0.0833851889875659 134.4528264718207 127.35375601124018 8.281940351280369 1.3425629188557775 58.98921543484086
333 4.523497272997634 0.8527257771297412 5.376223050127376 4.772923035876021 0.3456652654544961 0.0 0.08195379020083464 131.30110240037777 124.13483143277287 8.072855278335023 1.3194752783511567 59.77113057453808
334 4.416244787156687 0.842955090122879 5.259199877279566 4.657909438044379 0.3370883473543128 0.0 0.08055519422294669 128.21983118798738 120.99792099482444 7.870439501073295 1.29691810063989 60.55322526938393
335 4.311565447253592 0.8331948935836879 5.14476034083728 4.545886456687878 0.3287789486459063 0.0 0.07918848713112335 125.21000678701226 117.94320987372846 7.674435194586154 1.2748765541811626 61.33551361456723
336 4.209463373065082 0.823459551442142 5.032922924507225 4.436833443383552 0.3207270177252972 0.0 0.07785278464040069 122.27225730655923 114.97052050854309 7.484596384542282 1.2533362906660257 62.118012041615216
337 4.109933024115986 0.8137621076186934 4.9236951317346795 4.330720397590831 0.31292294953673355 0.0 0.07654723101408546 119.40687517959485 112.0793544785173 7.300688308575083 1.2322834271449998 62.900739384898955
338 4.012960189993223 0.8041143276780759 4.817074517671299 4.227509236128839 0.30535756239382994 0.0 0.07527099801884007 116.61384843560892 109.26893296261089 7.12248681736814 1.211704528892933 63.68371693591679
339 3.9185229500568486 0.7945267525566049 4.7130497026134535 4.127154987844186 0.2980220761879227 0.0 0.07402328392230581 113.89289216179147 106.53823518839702 6.949777801992583 1.191586592977436 64.46696848535278
340 3.8265926110989343 0.7850087605121882 4.611601371611123 4.029606903109971 0.2909080900781098 0.0 0.07280331253145195 111.24347934258117 103.88603445148213 6.7823566891208085 1.1719170324993982 65.25052035291357
341 3.737134606576162 0.7755686348631514 4.512703241439313 3.9348094721516103 0.2840075707093425 0.0 0.07161033226980806 108.66487072847677 101.31093143675358 6.620027954275718 1.152683661475278 66.03440140493872
342 3.6501093512580556 0.7662136349412794 4.416322986199335 3.8427033497671617 0.27731282236530885 0.0 0.07044361529180061 106.13723691432504 98.81138469829709 6.462604610163169 1.1338746803320867 66.81864305979015
343 3.558938581778078 0.7629908910194982 4.321929472797576 3.753226186842627 0.27081647792897423 0.0 0.06930245663260148 103.67877175810564 96.38573825638949 6.309907782492625 1.1154786619880044 67.60327928101863
344 3.4832574121805333 0.7477095560773269 4.23096696825786 3.666313371224601 0.2645114806561282 0.0 0.06818617339195036 101.32560941564395 94.03224634935395 6.161766320501788 1.0974845384925391 68.38834655830534
345 3.403175000422416 0.738718169069152 4.141893169491568 3.5818986820901113 0.2583910689604689 0.0 0.06709410395034193 99.03812066426076 91.74909543770372 6.018016396456752 1.0798815882012998 69.17388387617866
346 3.325410813218601 0.7297583479699744 4.055169161188576 3.4999148630343972 0.2524487620578297 0.0 0.06602560721633322 96.79667841483376 89.53442360062155 5.878501139999199 1.0626594234620055 69.95993267051075
347 3.2498316527258337 0.7209071326402243 3.9707387853660583 3.4202941197695793 0.2466783464141927 0.0 0.06498006190344173 94.61883446273995 87.386337493265 5.7430702935436 1.0458079787890826 70.74653677279078
348 3.1763822826548123 0.7121671390435589 3.888549421698371 3.3429685486821317 0.24107386294629102 0.0 0.06395686583547913 92.50283006395931 85.30292705026123 5.611579887346694 1.0293174995055707 71.5337423421711
349 3.105006683235599 0.7035404388471146 3.8085471220827136 3.2678705025817036 0.23562959492740168 0.0 0.06295543527903173 90.44709242664453 83.28227812847678 5.48389193297511 1.0131785308322228 72.3215977852944
350 3.035648441870989 0.6950286139752291 3.730677055846218 3.194932899892577 0.2303400565543008 0.0 0.0619752043019715 88.45002337861892 81.3224832815616 5.359874133987986 0.9973819074041009 73.11015366389337
351 2.9682510810119282 0.6866328084435868 3.654883889455515 3.124089483097049 0.22519998213400652 0.0 0.06101562415676287 86.5100108096386 79.42165086092538 5.23939961273516 0.9819187431961167 73.89946259017059
352 2.902758314678629 0.6783537776778573 3.581112092356486 3.055275033310009 0.2202043158524379 0.0 0.06007616268767341 84.6254385217787 77.57791261674747 5.122346652251474 0.9667804218403069 74.68957910995302
353 2.839114319495844 0.6701919301379088 3.509306249633753 2.9884255429835114 0.21534820208916383 0.0 0.059156303760752205 82.79469488574452 75.78942997428864 5.008598452299259 0.9519585873179067 75.48055957362176
354 2.7772639148372606 0.6621473691889086 3.4394112840261695 2.9234783577459926 0.21062697624528567 0.0 0.05825554671564727 81.01618006967254 74.05439915012178 4.898042898677541 0.9374451350101352 76.27246199482319
355 2.7171527359163603 0.6542199291178918 3.371372665034252 2.8603722838375427 0.20603615605344308 0.0 0.05737340583836608 79.28831209203204 72.37105522759204 4.79057234497815 0.923232203092552 77.06534589695237
356 2.6587273726196297 0.6464092083558012 3.305136580975431 2.799047671128056 0.20157143334123948 0.0 0.05650940985403915 77.60953196595308 70.73767535332877 4.686083406025318 0.9093121642583442 77.85927214741243
357 2.6019354820296763 0.6387145994747239 3.2406500815044 2.7394464758166053 0.19722866622111304 0.0 0.0556631014389191 75.97830791270614 69.1525811818625 4.584476762288199 0.8956776177568224 78.65430277965534
358 2.5467258781877224 0.631135316160834 3.1778611943485564 2.681512300286554 0.19300387168171781 0.0 0.054834036750771045 74.39313877918701 67.61414063826716 4.485656974604069 0.8823213817338639 79.4505008029961
359 2.493048601275791 0.6236704176645598 3.1167190189403504 2.6251904184300026 0.18889321855720725 0.0 0.05402178497689774 72.85255675136521 66.12076911346543 4.3895323085942195 0.8692364858616232 80.24793000020198
360 2.4408549687151058 0.6163188309500803 3.057173799665186 2.570427786693899 0.1848930208526576 0.0 0.05322592789908559 71.35512952224472 64.67093018518125 4.296014568196785 0.8564161642455551 81.04665471286172
361 2.3900976235124807 0.6090793682496056 2.999176991762086 2.517173043445883 0.1809997314051282 0.0 0.05244605947475872 69.899461840823 63.2631359289906 4.205018942577469 0.8438538485971007 81.84673961453014
362 2.340730531026548 0.6019507481701014 2.9426812791966492 2.465376498605134 0.17720993668267007 0.0 0.05168178543365556 68.48419661003351 61.89594688744437 4.116463847797277 0.8315431616610975 82.64824947164779
363 2.2927090296335257 0.5949316067928762 2.887640636426402 2.4149901152283 0.17352034795919713 0.0 0.050932722889459395 67.10801565977523 60.56797175446694 4.030270778838623 0.8194779108876836 83.45124889223969
364 2.2459897919851413 0.5880205156249552 2.8340103076100966 2.3659674845217973 0.1699278002639202 0.0 0.0501984999657241 65.76964009850772 59.277866824826724 3.9463641916028815 0.8076520823384374 84.25580206239034
365 2.2005308590088624 0.5812159905524811 2.7817468495613435 2.318263795547223 0.16642924443912072 0.0 0.04947875543549096 64.46783051700793 58.024335251828035 3.864671372063507 0.7960598348170671 85.06197247049222
366 2.1562916073965033 0.574516504406738 2.730808111803241 2.2718358007113837 0.16302174291675683 0.0 0.04877313837411014 63.20138687178086 56.8061261504936 3.785122307353682 0.7846954942158367 85.86982261927382
367 2.1132327380430715 0.5679204960184562 2.6811532340615276 2.2266417779800767 0.1597024651932672 0.0 0.048081307824705585 61.96914809802818 55.622033578305334 3.7076495672123797 0.7735535480688939 86.67941372560502
368 2.0713162553643567 0.5614263786547851 2.6327426340191415 2.1826414906109255 0.15646868188284324 0.0 0.047402932475744515 60.76999165432392 54.47089542095764 3.6321882116155693 0.7626286403039473 87.49080540807746
369 2.030505441345597 0.5550325473758718 2.585537988721469 2.1397961450878 0.15331776632990987 0.0 0.04673769035027117 59.60283290552211 53.351592206574 3.5586756547452905 0.751915566184555 88.30405536235976
370 1.9907648300370178 0.5487373857954002 2.539502215832418 2.0980683478317954 0.1502471749707754 0.0 0.04608526850634341 58.46662438947264 52.263045868320226 3.4870515641468813 0.7414092674353496 89.11921902433313
371 1.9520601735568515 0.5425392715983262 2.4945994451551776 2.0574220611730714 0.14725446860190358 0.0 0.045445362748168856 57.36035499852591 51.20421847224764 3.4172578340381197 0.7311048275427694 89.93634922100235
372 1.914358416392108 0.5364365808646281 2.450794997256736 2.017822558987641 0.1443372857475798 0.0 0.04481767734759994 56.2830491096478 50.17411092455378 3.3492384375518855 0.7209974672245052 90.75549580918097
373 1.877627656981444 0.5304276934210381 2.408055350402482 1.9792363823416308 0.14149335010446257 0.0 0.04420192477552052 55.23376563696465 49.17176167015064 3.2829393220845615 0.7110825400609144 91.57670530195647
374 1.841837114957522 0.5245109984145852 2.366348113372107 1.9416312954178754 0.1387204650665313 0.0 0.04359782544275613 54.21159702810797 48.19624539238408 3.2183083662229777 0.7013555282818732 92.40002048293003
375 1.8069570987608656 0.5186848876829294 2.325641986443795 1.9049762419535958 0.1360165105311611 0.0 0.04300510745012035 53.21566828425334 47.2466717220495 3.155295289065792 0.6918120387031873 93.22548000823356
376 1.7729589709093647 0.5129477734634961 2.285906744372861 1.8692413023788168 0.13337943985045064 0.0 0.04242350634730909 52.24513598487762 46.32218396238585 3.0938515755858504 0.6824477988066312 94.0531179963232
377 1.7398151098497678 0.5072980831651732 2.247113193014941 1.8343976517984582 0.1308072769204328 0.0 0.04185276490016091 51.299187236350065 45.42195783541772 3.0339304054378213 0.6732586529578746 94.88296360554814
378 1.707498880427037 0.5017342581198101 2.209233138546847 1.800417518938323 0.12829811340107664 0.0 0.04129263286613556 50.377038633775264 44.5452002539467 2.975486585031371 0.6642405587572099 95.71504059949906
379 1.675984597014258 0.4962547601076565 2.1722393571219145 1.767274146143188 0.1258501060604888 0.0 0.04074286677754925 49.47793526659849 43.691148122573814 2.918476482700678 0.6553895835177235 96.54936690013103
380 1.645247490760121 0.4908580713765626 2.1361055621366836 1.7349417504950817 0.12346147423705564 0.0 0.04020322973232966 48.60114971578518 42.85906717145206 2.862857966810824 0.64670190086595 97.38595412866336
381 1.6152636767637165 0.4855426958075532 2.10080637257127 1.703395486272458 0.12113049741359351 0.0 0.03967349119201594 47.74598106657993 42.04825082023207 2.8085903466508695 0.638173787460563 98.2248071342553
382 1.5860101219600877 0.48030715986359684 2.0663172818236846 1.6726114077430019 0.11885551289801322 0.0 0.03915342678670596 46.9117539415534 41.258019077930435 2.755634315972125 0.6298016198244305 99.06592351046073
383 1.5574646138022477 0.47515001334659646 2.032614627148844 1.642566434890527 0.11663491360513924 0.0 0.03864281812668032 46.09781755528358 40.48771748411174 2.7039518990378757 0.6215818712856686 99.90929309945666
384 1.5296057297658288 0.4700698299871702 1.999675559752999 1.6132383186634438 0.11446714593480736 0.0 0.038141452620475025 45.30354479256094 39.736716080876384 2.6535063990587604 0.6135111090235806 100.75489748404927
385 1.502412807728942 0.4650652078869827 1.9674780156159248 1.5846056082878268 0.11235070774149096 0.0 0.03764912329912577 44.52833131163977 39.00440842008357 2.6042623488948955 0.6055859912155909 101.60270946745818
386 1.4758659172502135 0.4601347698321201 1.9360006870823336 1.556647619624385 0.11028414639103351 0.0 0.03716562864641529 43.77159467366346 38.29021061011108 2.556185463912301 0.597803264281321 102.45269254087465
387 1.449945831756852 0.455277163494017 1.905222995250869 1.5293444047200895 0.10826605690027942 0.0 0.03669077243479692 43.032773499001514 37.59356039747363 2.509242596887697 0.5901597602200248 103.30480033879947
388 1.424634001660116 0.4504910615318447 1.8751250631919607 1.502676722533026 0.1062950801556517 0.0 0.03622436356689089 42.31132665096792 36.91391628385072 2.463401694861638 0.5826523940381277 104.15897608215484
389 1.3999125283867395 0.44577516160986536 1.8456876899966048 1.4766260108051183 0.1043699012069152 0.0 0.035766215922292885 41.60673244706718 36.25075667785695 2.4186317578449517 0.5752781612633993 105.01515200917352
390 1.3757641393266047 0.4411281863408305 1.8168923256674352 1.4511743590542683 0.10248924763249176 0.0 0.03531614820946979 40.91848789777828 35.603579080773414 2.3749027992890057 0.5680341355423913 105.8732487940646
391 1.352172163690635 0.4365488831652969 1.7887210468559318 1.4263044826551319 0.1006518879731243 0.0 0.034873983822628976 40.2461079800067 34.97189930537005 2.332185808235336 0.5609174663182825 106.73317495345584
392 1.3291205090764888 0.43203602621284487 1.7611565352893337 1.4019996979760108 0.0988566302304751 0.0 0.034439550703315044 39.58912491519354 34.355250726881984 2.29045271306416 0.5539253765860852 107.5948262406139
393 1.3065936395064737 0.4275884082717157 1.7341820477781893 1.3782438985382124 0.09710232042785413 0.0 0.0340126812065946 38.947087480376545 33.75318356515464 2.249676346765929 0.5470551607222877 108.45808502744053
394 1.2845765542264302 0.42320485050612827 1.7077814047325586 1.3550215321633967 0.09538784122998946 0.0 0.03359321197163716 38.31956037833356 33.16526419693949 2.2098304136639286 0.5403041823862951 109.32281967424491
395 1.2630547639041652 0.41888419902010704 1.6819389629242723 1.3323175790741983 0.0937121106193103 0.0 0.03318098379657038 37.70612362421627 32.59107449730236 2.1708894575202935 0.5336698724910365 110.18888388729131
396 1.2420142784146455 0.41462532185164336 1.6566396002662889 1.3101175309131732 0.09207408062607045 0.0 0.03277584151740049 37.10637193488563 32.03021120909721 2.1328288309605488 0.5271497272401788 111.05611606412505
397 1.2214415791003617 0.4104271100636645 1.6318686891640262 1.2884073706454755 0.0904727361097854 0.0 0.032377633890910966 36.519914106474424 31.48228533945791 2.095624666155332 0.5207413062295626 111.92433862667527
398 1.2013236028285161 0.40628847789517364 1.6076120807236898 1.2671735533109403 0.08890709358986526 0.0 0.0319862134813383 35.94637245585129 30.946921582267773 2.059253846701844 0.5144422306105528 112.79335734213363
399 1.181647726622153 0.40220836186189546 1.5838560884840485 1.2464029875918292 0.08737620012298754 0.0 0.031601436550749075 35.38538229327393 30.423757765579392 2.0236939806496257 0.508250181313026 113.6629606316106
400 1.1624017448154218 0.3981857210740239 1.5605874658894456 1.2260830181632498 0.08587913222532781 0.0 0.031223162952912397 34.83659151863949 29.912444322975443 1.9889233746184907 0.5021628973258679 114.5329188665669
